log_id,request_id,completion_date,cost,created_at,updated_at,deleted_at,description,charged_to
1180,1197,2024-10-23,4415.85,2024-10-23 00:00:00,2024-10-23 00:00:00,,,owner
1181,1198,2024-10-21,3732.81,2024-10-21 00:00:00,2024-10-21 00:00:00,,,owner
1182,1199,2024-10-11,4958.03,2024-10-11 00:00:00,2024-10-11 00:00:00,,,owner
1183,1200,2024-10-17,1117.42,2024-10-17 00:00:00,2024-10-17 00:00:00,,,owner
1184,1202,2024-10-25,1562.47,2024-10-25 00:00:00,2024-10-25 00:00:00,,,owner
1185,1203,2024-10-26,4991.86,2024-10-26 00:00:00,2024-10-26 00:00:00,,,owner
1186,1204,2024-10-05,5146.19,2024-10-05 00:00:00,2024-10-05 00:00:00,,,owner
1187,1205,2024-10-18,5342.56,2024-10-18 00:00:00,2024-10-18 00:00:00,,,owner
1188,1206,2024-10-25,8198.18,2024-10-25 00:00:00,2024-10-25 00:00:00,,,owner
1189,1207,2024-10-26,6272.43,2024-10-26 00:00:00,2024-10-26 00:00:00,,,owner
1190,1208,2024-11-01,3080.70,2024-11-01 00:00:00,2024-11-01 00:00:00,,,owner
1191,1209,2024-10-22,7518.33,2024-10-22 00:00:00,2024-10-22 00:00:00,,,owner
1192,1210,2024-10-27,2021.48,2024-10-27 00:00:00,2024-10-27 00:00:00,,,owner
1193,1211,2024-10-21,1798.91,2024-10-21 00:00:00,2024-10-21 00:00:00,,,owner
1194,1212,2024-10-17,1364.59,2024-10-17 00:00:00,2024-10-17 00:00:00,,,owner
1195,1213,2024-11-03,3352.05,2024-11-03 00:00:00,2024-11-03 00:00:00,,,owner
1196,1214,2024-10-16,3302.76,2024-10-16 00:00:00,2024-10-16 00:00:00,,,owner
1197,1215,2024-11-13,771.86,2024-11-13 00:00:00,2024-11-13 00:00:00,,,owner
1198,1216,2024-11-14,8853.27,2024-11-14 00:00:00,2024-11-14 00:00:00,,,owner
1199,1217,2024-11-24,3951.69,2024-11-24 00:00:00,2024-11-24 00:00:00,,,owner
1200,1218,2024-12-03,2274.73,2024-12-03 00:00:00,2024-12-03 00:00:00,,,owner
1201,1219,2024-11-26,1478.58,2024-11-26 00:00:00,2024-11-26 00:00:00,,,owner
1202,1220,2024-11-26,2128.73,2024-11-26 00:00:00,2024-11-26 00:00:00,,,owner
1203,1221,2024-11-21,3467.77,2024-11-21 00:00:00,2024-11-21 00:00:00,,,owner
1204,1222,2024-11-17,4914.72,2024-11-17 00:00:00,2024-11-17 00:00:00,,,owner
1205,1223,2024-12-01,2912.70,2024-12-01 00:00:00,2024-12-01 00:00:00,,,owner
1206,1224,2024-11-18,2979.06,2024-11-18 00:00:00,2024-11-18 00:00:00,,,owner
1207,1225,2024-11-16,1696.29,2024-11-16 00:00:00,2024-11-16 00:00:00,,,owner
1208,1226,2024-11-12,7578.10,2024-11-12 00:00:00,2024-11-12 00:00:00,,,owner
1209,1227,2024-11-24,4150.83,2024-11-24 00:00:00,2024-11-24 00:00:00,,,owner
1210,1228,2024-11-24,6615.56,2024-11-24 00:00:00,2024-11-24 00:00:00,,,owner
1211,1229,2024-11-30,5437.83,2024-11-30 00:00:00,2024-11-30 00:00:00,,,owner
1212,1230,2024-11-05,3102.81,2024-11-05 00:00:00,2024-11-05 00:00:00,,,owner
1213,1231,2024-11-07,3605.29,2024-11-07 00:00:00,2024-11-07 00:00:00,,,owner
1214,1232,2024-12-06,5908.15,2024-12-06 00:00:00,2024-12-06 00:00:00,,,owner
1215,1233,2024-12-01,5472.75,2024-12-01 00:00:00,2024-12-01 00:00:00,,,owner
1216,1234,2024-11-15,3318.60,2024-11-15 00:00:00,2024-11-15 00:00:00,,,owner
1217,1235,2024-11-23,5883.57,2024-11-23 00:00:00,2024-11-23 00:00:00,,,owner
1218,1236,2024-11-22,4431.09,2024-11-22 00:00:00,2024-11-22 00:00:00,,,owner
1219,1237,2024-11-26,2379.66,2024-11-26 00:00:00,2024-11-26 00:00:00,,,owner
1220,1238,2024-12-08,1698.38,2024-12-08 00:00:00,2024-12-08 00:00:00,,,owner
1221,1239,2025-01-02,1073.26,2025-01-02 00:00:00,2025-01-02 00:00:00,,,owner
1222,1240,2024-12-04,1929.06,2024-12-04 00:00:00,2024-12-04 00:00:00,,,owner
1223,1241,2024-12-05,10817.69,2024-12-05 00:00:00,2024-12-05 00:00:00,,,owner
1224,1242,2024-12-29,3012.38,2024-12-29 00:00:00,2024-12-29 00:00:00,,,owner
1225,1243,2024-12-13,8511.77,2024-12-13 00:00:00,2024-12-13 00:00:00,,,owner
1226,1244,2024-12-15,9000.65,2024-12-15 00:00:00,2024-12-15 00:00:00,,,owner
1227,1245,2024-12-18,3098.68,2024-12-18 00:00:00,2024-12-18 00:00:00,,,owner
1228,1246,2024-12-29,731.71,2024-12-29 00:00:00,2024-12-29 00:00:00,,,owner
1229,1247,2024-12-15,4333.10,2024-12-15 00:00:00,2024-12-15 00:00:00,,,owner
1230,1248,2024-12-29,1713.12,2024-12-29 00:00:00,2024-12-29 00:00:00,,,owner
1231,1249,2025-01-02,7091.09,2025-01-02 00:00:00,2025-01-02 00:00:00,,,owner
1232,1250,2024-12-31,3036.36,2024-12-31 00:00:00,2024-12-31 00:00:00,,,owner
1233,1251,2024-12-11,6060.02,2024-12-11 00:00:00,2024-12-11 00:00:00,,,owner
1234,1252,2025-01-02,4240.80,2025-01-02 00:00:00,2025-01-02 00:00:00,,,owner
1235,1253,2024-12-23,1114.83,2024-12-23 00:00:00,2024-12-23 00:00:00,,,owner
1236,1254,2024-12-12,3720.72,2024-12-12 00:00:00,2024-12-12 00:00:00,,,owner
1237,1255,2024-12-23,4222.56,2024-12-23 00:00:00,2024-12-23 00:00:00,,,owner
1238,1256,2024-12-14,4195.53,2024-12-14 00:00:00,2024-12-14 00:00:00,,,owner
1239,1257,2024-12-29,2788.83,2024-12-29 00:00:00,2024-12-29 00:00:00,,,owner
1240,1258,2024-12-26,5321.10,2024-12-26 00:00:00,2024-12-26 00:00:00,,,owner
1241,1259,2024-12-19,2971.42,2024-12-19 00:00:00,2024-12-19 00:00:00,,,owner
1242,1260,2024-12-07,1492.81,2024-12-07 00:00:00,2024-12-07 00:00:00,,,owner
1243,1261,2024-12-09,5124.13,2024-12-09 00:00:00,2024-12-09 00:00:00,,,owner
1244,1262,2024-12-09,5172.59,2024-12-09 00:00:00,2024-12-09 00:00:00,,,owner
1245,1263,2024-12-21,2131.27,2024-12-21 00:00:00,2024-12-21 00:00:00,,,owner
1246,1264,2024-12-04,5817.10,2024-12-04 00:00:00,2024-12-04 00:00:00,,,owner
1247,1265,2025-01-02,1485.41,2025-01-02 00:00:00,2025-01-02 00:00:00,,,owner
1248,1266,2025-01-15,2584.22,2025-01-15 00:00:00,2025-01-15 00:00:00,,,owner
1249,1267,2025-01-31,9730.90,2025-01-31 00:00:00,2025-01-31 00:00:00,,,owner
1250,1268,2025-02-01,6046.93,2025-02-01 00:00:00,2025-02-01 00:00:00,,,owner
1251,1269,2025-02-09,6052.98,2025-02-09 00:00:00,2025-02-09 00:00:00,,,owner
1252,1270,2025-01-29,7594.69,2025-01-29 00:00:00,2025-01-29 00:00:00,,,owner
1253,1271,2025-01-28,2749.90,2025-01-28 00:00:00,2025-01-28 00:00:00,,,owner
1254,1272,2025-01-31,8361.82,2025-01-31 00:00:00,2025-01-31 00:00:00,,,owner
1255,1273,2025-01-12,3798.30,2025-01-12 00:00:00,2025-01-12 00:00:00,,,owner
1256,1274,2025-01-15,7565.16,2025-01-15 00:00:00,2025-01-15 00:00:00,,,owner
1257,1275,2025-01-06,6645.81,2025-01-06 00:00:00,2025-01-06 00:00:00,,,owner
1258,1276,2025-01-11,9574.86,2025-01-11 00:00:00,2025-01-11 00:00:00,,,owner
1259,1277,2025-01-22,3692.87,2025-01-22 00:00:00,2025-01-22 00:00:00,,,owner
1260,1278,2025-01-29,8693.79,2025-01-29 00:00:00,2025-01-29 00:00:00,,,owner
1261,1279,2025-01-28,8198.14,2025-01-28 00:00:00,2025-01-28 00:00:00,,,owner
1262,1280,2025-01-24,3651.30,2025-01-24 00:00:00,2025-01-24 00:00:00,,,owner
1263,1281,2025-01-13,3956.44,2025-01-13 00:00:00,2025-01-13 00:00:00,,,owner
1264,1282,2025-01-17,3954.33,2025-01-17 00:00:00,2025-01-17 00:00:00,,,owner
1265,1283,2025-01-12,2376.10,2025-01-12 00:00:00,2025-01-12 00:00:00,,,owner
1266,1284,2025-01-08,2625.68,2025-01-08 00:00:00,2025-01-08 00:00:00,,,owner
1267,1285,2025-01-21,1092.71,2025-01-21 00:00:00,2025-01-21 00:00:00,,,owner
1268,1286,2025-01-15,2022.07,2025-01-15 00:00:00,2025-01-15 00:00:00,,,owner
1269,1287,2025-01-25,1800.12,2025-01-25 00:00:00,2025-01-25 00:00:00,,,owner
1270,1288,2025-01-30,4007.51,2025-01-30 00:00:00,2025-01-30 00:00:00,,,owner
1271,1289,2025-01-29,2896.52,2025-01-29 00:00:00,2025-01-29 00:00:00,,,owner
1272,1290,2025-01-17,7126.70,2025-01-17 00:00:00,2025-01-17 00:00:00,,,owner
1273,1291,2025-02-20,4876.99,2025-02-20 00:00:00,2025-02-20 00:00:00,,,owner
1274,1292,2025-02-23,1752.64,2025-02-23 00:00:00,2025-02-23 00:00:00,,,owner
1275,1293,2025-02-27,5400.64,2025-02-27 00:00:00,2025-02-27 00:00:00,,,owner
1276,1294,2025-02-22,5072.64,2025-02-22 00:00:00,2025-02-22 00:00:00,,,owner
1277,1295,2025-02-18,5913.66,2025-02-18 00:00:00,2025-02-18 00:00:00,,,owner
1278,1296,2025-02-22,2720.01,2025-02-22 00:00:00,2025-02-22 00:00:00,,,owner
1279,1297,2025-02-05,6779.93,2025-02-05 00:00:00,2025-02-05 00:00:00,,,owner
1280,1298,2025-03-02,4615.99,2025-03-02 00:00:00,2025-03-02 00:00:00,,,owner
1281,1299,2025-02-26,1998.09,2025-02-26 00:00:00,2025-02-26 00:00:00,,,owner
1282,1300,2025-02-23,6978.13,2025-02-23 00:00:00,2025-02-23 00:00:00,,,owner
1283,1301,2025-02-12,4901.47,2025-02-12 00:00:00,2025-02-12 00:00:00,,,owner
1284,1302,2025-02-22,7655.31,2025-02-22 00:00:00,2025-02-22 00:00:00,,,owner
1285,1303,2025-02-24,2523.02,2025-02-24 00:00:00,2025-02-24 00:00:00,,,owner
1286,1304,2025-02-04,3750.41,2025-02-04 00:00:00,2025-02-04 00:00:00,,,owner
1287,1305,2025-02-09,4800.82,2025-02-09 00:00:00,2025-02-09 00:00:00,,,owner
1288,1306,2025-02-06,2455.72,2025-02-06 00:00:00,2025-02-06 00:00:00,,,owner
1289,1307,2025-02-12,6192.02,2025-02-12 00:00:00,2025-02-12 00:00:00,,,owner
1290,1308,2025-02-09,4341.63,2025-02-09 00:00:00,2025-02-09 00:00:00,,,owner
1291,1309,2025-03-01,3083.75,2025-03-01 00:00:00,2025-03-01 00:00:00,,,owner
1292,1310,2025-02-09,5921.72,2025-02-09 00:00:00,2025-02-09 00:00:00,,,owner
1293,1311,2025-02-28,1563.41,2025-02-28 00:00:00,2025-02-28 00:00:00,,,owner
1294,1312,2025-03-08,3569.25,2025-03-08 00:00:00,2025-03-08 00:00:00,,,owner
1295,1313,2025-03-16,676.82,2025-03-16 00:00:00,2025-03-16 00:00:00,,,owner
1296,1314,2025-03-27,7384.48,2025-03-27 00:00:00,2025-03-27 00:00:00,,,owner
1297,1315,2025-03-07,5030.46,2025-03-07 00:00:00,2025-03-07 00:00:00,,,owner
1298,1316,2025-03-27,1398.05,2025-03-27 00:00:00,2025-03-27 00:00:00,,,owner
1299,1317,2025-03-24,2774.14,2025-03-24 00:00:00,2025-03-24 00:00:00,,,owner
1300,1318,2025-03-27,4893.95,2025-03-27 00:00:00,2025-03-27 00:00:00,,,owner
1301,1319,2025-03-26,2489.94,2025-03-26 00:00:00,2025-03-26 00:00:00,,,owner
1302,1320,2025-03-31,1855.93,2025-03-31 00:00:00,2025-03-31 00:00:00,,,owner
1303,1321,2025-03-13,4079.32,2025-03-13 00:00:00,2025-03-13 00:00:00,,,owner
1304,1322,2025-03-29,6920.00,2025-03-29 00:00:00,2025-03-29 00:00:00,,,owner
1305,1323,2025-03-25,2409.36,2025-03-25 00:00:00,2025-03-25 00:00:00,,,owner
1306,1324,2025-03-27,2534.77,2025-03-27 00:00:00,2025-03-27 00:00:00,,,owner
1307,1325,2025-03-20,1531.28,2025-03-20 00:00:00,2025-03-20 00:00:00,,,owner
1308,1326,2025-04-02,7431.20,2025-04-02 00:00:00,2025-04-02 00:00:00,,,owner
1309,1327,2025-03-07,1490.71,2025-03-07 00:00:00,2025-03-07 00:00:00,,,owner
1310,1328,2025-03-13,4621.09,2025-03-13 00:00:00,2025-03-13 00:00:00,,,owner
1311,1329,2025-03-14,4986.13,2025-03-14 00:00:00,2025-03-14 00:00:00,,,owner
1312,1330,2025-03-03,5594.53,2025-03-03 00:00:00,2025-03-03 00:00:00,,,owner
1313,1331,2025-03-20,904.44,2025-03-20 00:00:00,2025-03-20 00:00:00,,,owner
1314,1332,2025-03-31,1228.16,2025-03-31 00:00:00,2025-03-31 00:00:00,,,owner
1315,1333,2025-03-17,8572.64,2025-03-17 00:00:00,2025-03-17 00:00:00,,,owner
1316,1334,2025-03-07,5265.35,2025-03-07 00:00:00,2025-03-07 00:00:00,,,owner
1317,1335,2025-04-02,6545.27,2025-04-02 00:00:00,2025-04-02 00:00:00,,,owner
1318,1336,2025-03-16,3073.24,2025-03-16 00:00:00,2025-03-16 00:00:00,,,owner
1319,1337,2025-04-10,6033.81,2025-04-10 00:00:00,2025-04-10 00:00:00,,,owner
1320,1338,2025-04-30,2513.19,2025-04-30 00:00:00,2025-04-30 00:00:00,,,owner
1321,1339,2025-04-14,6060.23,2025-04-14 00:00:00,2025-04-14 00:00:00,,,owner
1322,1340,2025-04-19,1293.13,2025-04-19 00:00:00,2025-04-19 00:00:00,,,owner
1323,1341,2025-05-01,3579.78,2025-05-01 00:00:00,2025-05-01 00:00:00,,,owner
1324,1342,2025-05-01,4682.90,2025-05-01 00:00:00,2025-05-01 00:00:00,,,owner
1325,1343,2025-04-28,8526.48,2025-04-28 00:00:00,2025-04-28 00:00:00,,,owner
1326,1344,2025-04-13,1709.56,2025-04-13 00:00:00,2025-04-13 00:00:00,,,owner
1327,1345,2025-04-21,3254.37,2025-04-21 00:00:00,2025-04-21 00:00:00,,,owner
1328,1346,2025-04-17,7813.82,2025-04-17 00:00:00,2025-04-17 00:00:00,,,owner
1329,1347,2025-04-17,3378.14,2025-04-17 00:00:00,2025-04-17 00:00:00,,,owner
1330,1348,2025-04-25,3120.73,2025-04-25 00:00:00,2025-04-25 00:00:00,,,owner
1331,1349,2025-04-14,4211.95,2025-04-14 00:00:00,2025-04-14 00:00:00,,,owner
1332,1350,2025-04-11,2912.92,2025-04-11 00:00:00,2025-04-11 00:00:00,,,owner
1333,1351,2025-04-08,5251.13,2025-04-08 00:00:00,2025-04-08 00:00:00,,,owner
1334,1352,2025-04-17,4552.97,2025-04-17 00:00:00,2025-04-17 00:00:00,,,owner
1335,1353,2025-04-16,4508.74,2025-04-16 00:00:00,2025-04-16 00:00:00,,,owner
1336,1354,2025-05-04,6481.47,2025-05-04 00:00:00,2025-05-04 00:00:00,,,owner
1337,1355,2025-04-08,6613.35,2025-04-08 00:00:00,2025-04-08 00:00:00,,,owner
1338,1356,2025-04-13,9984.42,2025-04-13 00:00:00,2025-04-13 00:00:00,,,owner
1339,1357,2025-04-26,6445.81,2025-04-26 00:00:00,2025-04-26 00:00:00,,,owner
1340,1358,2025-04-24,4586.40,2025-04-24 00:00:00,2025-04-24 00:00:00,,,owner
1341,1359,2025-04-23,4768.37,2025-04-23 00:00:00,2025-04-23 00:00:00,,,owner
1342,1360,2025-04-16,915.57,2025-04-16 00:00:00,2025-04-16 00:00:00,,,owner
1343,1361,2025-04-19,723.78,2025-04-19 00:00:00,2025-04-19 00:00:00,,,owner
1344,1362,2025-04-27,1204.10,2025-04-27 00:00:00,2025-04-27 00:00:00,,,owner
1345,1363,2025-04-30,1771.13,2025-04-30 00:00:00,2025-04-30 00:00:00,,,owner
1346,1364,2025-04-23,6035.98,2025-04-23 00:00:00,2025-04-23 00:00:00,,,owner
1347,1365,2025-04-06,5435.48,2025-04-06 00:00:00,2025-04-06 00:00:00,,,owner
1348,1366,2025-04-06,2530.81,2025-04-06 00:00:00,2025-04-06 00:00:00,,,owner
1349,1367,2025-04-27,5269.25,2025-04-27 00:00:00,2025-04-27 00:00:00,,,owner
1350,1368,2025-04-30,6840.77,2025-04-30 00:00:00,2025-04-30 00:00:00,,,owner
1351,1369,2025-04-15,4005.38,2025-04-15 00:00:00,2025-04-15 00:00:00,,,owner
1352,1370,2025-04-17,692.38,2025-04-17 00:00:00,2025-04-17 00:00:00,,,owner
1353,1371,2025-04-28,3947.45,2025-04-28 00:00:00,2025-04-28 00:00:00,,,owner
1354,1372,2025-06-01,3589.92,2025-06-01 00:00:00,2025-06-01 00:00:00,,,owner
1355,1373,2025-05-08,5175.42,2025-05-08 00:00:00,2025-05-08 00:00:00,,,owner
1356,1374,2025-05-27,2304.62,2025-05-27 00:00:00,2025-05-27 00:00:00,,,owner
1357,1375,2025-05-16,3420.37,2025-05-16 00:00:00,2025-05-16 00:00:00,,,owner
1358,1376,2025-05-15,4120.11,2025-05-15 00:00:00,2025-05-15 00:00:00,,,owner
1359,1377,2025-05-20,937.40,2025-05-20 00:00:00,2025-05-20 00:00:00,,,owner
1360,1378,2025-05-15,4341.68,2025-05-15 00:00:00,2025-05-15 00:00:00,,,owner
1361,1379,2025-05-23,3318.94,2025-05-23 00:00:00,2025-05-23 00:00:00,,,owner
1362,1380,2025-05-25,2825.44,2025-05-25 00:00:00,2025-05-25 00:00:00,,,owner
1363,1381,2025-05-24,4146.22,2025-05-24 00:00:00,2025-05-24 00:00:00,,,owner
1364,1383,2025-05-18,1375.24,2025-05-18 00:00:00,2025-05-18 00:00:00,,,owner
1365,1384,2025-05-09,4533.32,2025-05-09 00:00:00,2025-05-09 00:00:00,,,owner
1366,1385,2025-05-12,6378.97,2025-05-12 00:00:00,2025-05-12 00:00:00,,,owner
1367,1386,2025-06-01,2756.17,2025-06-01 00:00:00,2025-06-01 00:00:00,,,owner
1368,1387,2025-05-22,5235.62,2025-05-22 00:00:00,2025-05-22 00:00:00,,,owner
1369,1388,2025-06-12,4246.02,2025-06-12 00:00:00,2025-06-12 00:00:00,,,owner
1370,1389,2025-05-15,3872.22,2025-05-15 00:00:00,2025-05-15 00:00:00,,,owner
1371,1390,2025-05-14,4194.74,2025-05-14 00:00:00,2025-05-14 00:00:00,,,owner
1372,1391,2025-06-17,1294.93,2025-06-17 00:00:00,2025-06-17 00:00:00,,,owner
1373,1392,2025-06-28,1864.35,2025-06-28 00:00:00,2025-06-28 00:00:00,,,owner
1374,1393,2025-06-30,5620.50,2025-06-30 00:00:00,2025-06-30 00:00:00,,,owner
1375,1394,2025-06-25,4892.54,2025-06-25 00:00:00,2025-06-25 00:00:00,,,owner
1376,1395,2025-06-13,2273.94,2025-06-13 00:00:00,2025-06-13 00:00:00,,,owner
1377,1396,2025-06-09,1438.31,2025-06-09 00:00:00,2025-06-09 00:00:00,,,owner
1378,1397,2025-06-10,1154.40,2025-06-10 00:00:00,2025-06-10 00:00:00,,,owner
1379,1398,2025-06-12,4630.75,2025-06-12 00:00:00,2025-06-12 00:00:00,,,owner
1380,1399,2025-06-16,4099.43,2025-06-16 00:00:00,2025-06-16 00:00:00,,,owner
1381,1400,2025-06-20,3442.53,2025-06-20 00:00:00,2025-06-20 00:00:00,,,owner
1382,1401,2025-06-14,818.97,2025-06-14 00:00:00,2025-06-14 00:00:00,,,owner
1383,1402,2025-06-26,3122.83,2025-06-26 00:00:00,2025-06-26 00:00:00,,,owner
1384,1403,2025-06-26,5841.16,2025-06-26 00:00:00,2025-06-26 00:00:00,,,owner
1385,1404,2025-06-30,2426.95,2025-06-30 00:00:00,2025-06-30 00:00:00,,,owner
1386,1405,2025-06-18,5081.58,2025-06-18 00:00:00,2025-06-18 00:00:00,,,owner
1387,1406,2025-06-14,7212.64,2025-06-14 00:00:00,2025-06-14 00:00:00,,,owner
1388,1407,2025-06-04,1434.05,2025-06-04 00:00:00,2025-06-04 00:00:00,,,owner
1389,1408,2025-06-15,8544.88,2025-06-15 00:00:00,2025-06-15 00:00:00,,,owner
1390,1409,2025-06-28,1835.44,2025-06-28 00:00:00,2025-06-28 00:00:00,,,owner
1391,1410,2025-06-28,1383.38,2025-06-28 00:00:00,2025-06-28 00:00:00,,,owner
1392,1411,2025-06-30,5282.56,2025-06-30 00:00:00,2025-06-30 00:00:00,,,owner
1393,1412,2025-06-25,8394.05,2025-06-25 00:00:00,2025-06-25 00:00:00,,,owner
1394,1413,2025-06-22,5587.99,2025-06-22 00:00:00,2025-06-22 00:00:00,,,owner
1395,1414,2025-06-16,4761.41,2025-06-16 00:00:00,2025-06-16 00:00:00,,,owner
1396,1415,2025-07-07,4494.79,2025-07-07 00:00:00,2025-07-07 00:00:00,,,owner
1397,1417,2025-07-13,1758.31,2025-07-13 00:00:00,2025-07-13 00:00:00,,,owner
1398,1418,2025-07-28,4798.28,2025-07-28 00:00:00,2025-07-28 00:00:00,,,owner
1399,1419,2025-07-07,10555.85,2025-07-07 00:00:00,2025-07-07 00:00:00,,,owner
1400,1420,2025-07-15,2740.96,2025-07-15 00:00:00,2025-07-15 00:00:00,,,owner
1401,1421,2025-07-12,1973.52,2025-07-12 00:00:00,2025-07-12 00:00:00,,,owner
1402,1422,2025-07-11,720.59,2025-07-11 00:00:00,2025-07-11 00:00:00,,,owner
1403,1423,2025-07-12,4168.76,2025-07-12 00:00:00,2025-07-12 00:00:00,,,owner
1404,1424,2025-07-06,4301.23,2025-07-06 00:00:00,2025-07-06 00:00:00,,,owner
1405,1425,2025-07-14,4551.30,2025-07-14 00:00:00,2025-07-14 00:00:00,,,owner
1406,1426,2025-07-29,2945.89,2025-07-29 00:00:00,2025-07-29 00:00:00,,,owner
1407,1427,2025-07-06,4511.02,2025-07-06 00:00:00,2025-07-06 00:00:00,,,owner
1408,1428,2025-07-10,7151.17,2025-07-10 00:00:00,2025-07-10 00:00:00,,,owner
1409,1429,2025-07-06,3024.85,2025-07-06 00:00:00,2025-07-06 00:00:00,,,owner
1410,1430,2025-07-13,4597.62,2025-07-13 00:00:00,2025-07-13 00:00:00,,,owner
1411,1431,2025-08-02,2622.55,2025-08-02 00:00:00,2025-08-02 00:00:00,,,owner
1412,1432,2025-07-30,2762.04,2025-07-30 00:00:00,2025-07-30 00:00:00,,,owner
1413,1433,2025-07-22,1520.53,2025-07-22 00:00:00,2025-07-22 00:00:00,,,owner
1414,1435,2025-08-01,4253.61,2025-08-01 00:00:00,2025-08-01 00:00:00,,,owner
1415,1436,2025-07-16,6988.11,2025-07-16 00:00:00,2025-07-16 00:00:00,,,owner
1416,1437,2025-07-06,3590.57,2025-07-06 00:00:00,2025-07-06 00:00:00,,,owner
1417,1438,2025-07-16,4712.22,2025-07-16 00:00:00,2025-07-16 00:00:00,,,owner
1418,1439,2025-07-19,1598.48,2025-07-19 00:00:00,2025-07-19 00:00:00,,,owner
1419,1440,2025-07-06,5368.71,2025-07-06 00:00:00,2025-07-06 00:00:00,,,owner
1420,1441,2025-07-06,7673.70,2025-07-06 00:00:00,2025-07-06 00:00:00,,,owner
1421,1442,2025-08-20,933.16,2025-08-20 00:00:00,2025-08-20 00:00:00,,,owner
1422,1443,2025-08-22,2378.41,2025-08-22 00:00:00,2025-08-22 00:00:00,,,owner
1423,1444,2025-08-29,4334.54,2025-08-29 00:00:00,2025-08-29 00:00:00,,,owner
1424,1445,2025-08-28,9806.36,2025-08-28 00:00:00,2025-08-28 00:00:00,,,owner
1425,1446,2025-08-22,3812.99,2025-08-22 00:00:00,2025-08-22 00:00:00,,,owner
1426,1447,2025-08-19,8432.46,2025-08-19 00:00:00,2025-08-19 00:00:00,,,owner
1427,1448,2025-09-01,3759.19,2025-09-01 00:00:00,2025-09-01 00:00:00,,,owner
1428,1449,2025-08-27,1935.96,2025-08-27 00:00:00,2025-08-27 00:00:00,,,owner
1429,1450,2025-09-01,1294.79,2025-09-01 00:00:00,2025-09-01 00:00:00,,,owner
1430,1451,2025-08-14,3460.08,2025-08-14 00:00:00,2025-08-14 00:00:00,,,owner
1431,1452,2025-08-16,675.56,2025-08-16 00:00:00,2025-08-16 00:00:00,,,owner
1432,1453,2025-08-07,6840.00,2025-08-07 00:00:00,2025-08-07 00:00:00,,,owner
1433,1454,2025-08-31,1946.48,2025-08-31 00:00:00,2025-08-31 00:00:00,,,owner
1434,1455,2025-08-31,2724.01,2025-08-31 00:00:00,2025-08-31 00:00:00,,,owner
1435,1456,2025-08-27,11857.22,2025-08-27 00:00:00,2025-08-27 00:00:00,,,owner
1436,1457,2025-09-04,6584.95,2025-09-04 00:00:00,2025-09-04 00:00:00,,,owner
1437,1458,2025-08-30,2946.11,2025-08-30 00:00:00,2025-08-30 00:00:00,,,owner
1438,1459,2025-08-06,6257.06,2025-08-06 00:00:00,2025-08-06 00:00:00,,,owner
1439,1460,2025-09-07,4117.67,2025-09-07 00:00:00,2025-09-07 00:00:00,,,owner
1440,1461,2025-08-09,5558.98,2025-08-09 00:00:00,2025-08-09 00:00:00,,,owner
1441,1462,2025-08-28,2929.98,2025-08-28 00:00:00,2025-08-28 00:00:00,,,owner
1442,1463,2025-09-03,3346.50,2025-09-03 00:00:00,2025-09-03 00:00:00,,,owner
1443,1464,2025-09-18,4530.82,2025-09-18 00:00:00,2025-09-18 00:00:00,,,owner
1444,1465,2025-10-01,4286.44,2025-10-01 00:00:00,2025-10-01 00:00:00,,,owner
1445,1466,2025-09-04,1385.16,2025-09-04 00:00:00,2025-09-04 00:00:00,,,owner
1446,1467,2025-09-30,1390.40,2025-09-30 00:00:00,2025-09-30 00:00:00,,,owner
1447,1468,2025-09-23,3481.15,2025-09-23 00:00:00,2025-09-23 00:00:00,,,owner
1448,1469,2025-09-03,2771.94,2025-09-03 00:00:00,2025-09-03 00:00:00,,,owner
1449,1470,2025-09-26,3225.95,2025-09-26 00:00:00,2025-09-26 00:00:00,,,owner
1450,1471,2025-09-25,4205.11,2025-09-25 00:00:00,2025-09-25 00:00:00,,,owner
1451,1472,2025-09-02,2672.56,2025-09-02 00:00:00,2025-09-02 00:00:00,,,owner
1452,1473,2025-09-22,6128.85,2025-09-22 00:00:00,2025-09-22 00:00:00,,,owner
1453,1474,2025-10-04,4808.84,2025-10-04 00:00:00,2025-10-04 00:00:00,,,owner
1454,1475,2025-09-26,7362.94,2025-09-26 00:00:00,2025-09-26 00:00:00,,,owner
1455,1476,2025-10-11,6170.23,2025-10-11 00:00:00,2025-10-11 00:00:00,,,owner
1456,1477,2025-09-25,7387.06,2025-09-25 00:00:00,2025-09-25 00:00:00,,,owner
1457,1478,2025-09-04,6723.11,2025-09-04 00:00:00,2025-09-04 00:00:00,,,owner
1458,1479,2025-09-07,626.80,2025-09-07 00:00:00,2025-09-07 00:00:00,,,owner
1459,1480,2025-09-09,4676.84,2025-09-09 00:00:00,2025-09-09 00:00:00,,,owner
1460,1481,2025-09-13,5217.15,2025-09-13 00:00:00,2025-09-13 00:00:00,,,owner
1461,1482,2025-09-25,2522.85,2025-09-25 00:00:00,2025-09-25 00:00:00,,,owner
1462,1483,2025-09-22,1411.45,2025-09-22 00:00:00,2025-09-22 00:00:00,,,owner
1463,1484,2025-09-16,1724.09,2025-09-16 00:00:00,2025-09-16 00:00:00,,,owner
1464,1485,2025-09-02,9417.41,2025-09-02 00:00:00,2025-09-02 00:00:00,,,owner
