transaction_id,billing_id,name,reference_number,transaction_type,category,transaction_date,amount,is_recurring,created_at,updated_at,deleted_at,payment_method,or_number
144,144,Rent Payment - Billing #144,FRNT-APR2022-144,Credit,Rent Payment,2022-04-01,15680.46,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220401-144
145,145,Rent Payment - Billing #145,FRNT-MAY2022-145,Credit,Rent Payment,2022-05-01,13859.38,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220501-145
146,146,Move-Out Settlement - Billing #146,FRNT-MAY2022-146,Credit,Rent Payment,2022-05-01,-11484.62,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220501-146
147,147,Move-In Payment - Billing #147,FRNT-MAR2022-147,Credit,Rent Payment,2022-03-01,13436.00,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220301-147
148,148,Rent Payment - Billing #148,FRNT-APR2022-148,Credit,Rent Payment,2022-04-01,8232.20,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220401-148
149,149,Rent Payment - Billing #149,FRNT-MAY2022-149,Credit,Rent Payment,2022-05-01,8424.24,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220501-149
150,150,Rent Payment - Billing #150,FRNT-JUN2022-150,Credit,Rent Payment,2022-06-01,8763.80,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220601-150
151,151,Rent Payment - Billing #151,FRNT-JUL2022-151,Credit,Rent Payment,2022-07-01,9147.56,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220701-151
152,152,Rent Payment - Billing #152,FRNT-AUG2022-152,Credit,Rent Payment,2022-08-01,9123.96,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220801-152
153,153,Rent Payment - Billing #153,FRNT-SEP2022-153,Credit,Rent Payment,2022-09-01,7380.40,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220901-153
154,154,Move-Out Settlement - Billing #154,FRNT-SEP2022-154,Credit,Rent Payment,2022-09-01,-6055.60,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220901-154
155,155,Rent Payment - Billing #155,FRNT-APR2022-155,Credit,Rent Payment,2022-04-01,8434.52,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220401-155
156,156,Rent Payment - Billing #156,FRNT-MAY2022-156,Credit,Rent Payment,2022-05-01,8313.41,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220501-156
157,157,Rent Payment - Billing #157,FRNT-JUN2022-157,Credit,Rent Payment,2022-06-01,8108.99,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220601-157
158,158,Move-Out Settlement - Billing #158,FRNT-JUN2022-158,Credit,Rent Payment,2022-06-01,-6237.01,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220601-158
159,159,Rent Payment - Billing #159,FRNT-MAY2022-159,Credit,Rent Payment,2022-05-01,8051.37,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220501-159
160,160,Rent Payment - Billing #160,FRNT-JUN2022-160,Credit,Rent Payment,2022-06-01,7386.48,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220601-160
161,161,Rent Payment - Billing #161,FRNT-JUL2022-161,Credit,Rent Payment,2022-07-01,8381.81,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220701-161
162,162,Rent Payment - Billing #162,FRNT-AUG2022-162,Credit,Rent Payment,2022-08-01,7738.19,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220801-162
163,163,Rent Payment - Billing #163,FRNT-SEP2022-163,Credit,Rent Payment,2022-09-01,7665.77,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220901-163
164,164,Rent Payment - Billing #164,FRNT-OCT2022-164,Credit,Rent Payment,2022-10-01,6724.33,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20221001-164
165,165,Move-Out Settlement - Billing #165,FRNT-OCT2022-165,Credit,Rent Payment,2022-10-01,-4665.67,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20221001-165
166,166,Move-In Payment - Billing #166,FRNT-APR2022-166,Credit,Rent Payment,2022-04-01,18672.00,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220401-166
167,167,Rent Payment - Billing #167,FRNT-MAY2022-167,Credit,Rent Payment,2022-05-01,11696.53,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220501-167
168,168,Rent Payment - Billing #168,FRNT-JUN2022-168,Credit,Rent Payment,2022-06-01,11209.77,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220601-168
169,169,Rent Payment - Billing #169,FRNT-JUL2022-169,Credit,Rent Payment,2022-07-01,11078.90,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220701-169
170,170,Move-Out Settlement - Billing #170,FRNT-JUL2022-170,Credit,Rent Payment,2022-07-01,-8093.10,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220701-170
171,171,Rent Payment - Billing #171,FRNT-MAY2022-171,Credit,Rent Payment,2022-05-01,14506.36,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220501-171
172,172,Move-Out Settlement - Billing #172,FRNT-MAY2022-172,Credit,Rent Payment,2022-05-01,-11619.64,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220501-172
173,173,Rent Payment - Billing #173,FRNT-MAY2022-173,Credit,Rent Payment,2022-05-01,13594.48,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220501-173
174,174,Move-Out Settlement - Billing #174,FRNT-MAY2022-174,Credit,Rent Payment,2022-05-01,-11497.52,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220501-174
175,175,Move-In Payment - Billing #175,FRNT-APR2022-175,Credit,Rent Payment,2022-04-01,14710.00,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220401-175
176,176,Rent Payment - Billing #176,FRNT-MAY2022-176,Credit,Rent Payment,2022-05-01,8902.94,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220501-176
177,177,Move-Out Settlement - Billing #177,FRNT-MAY2022-177,Credit,Rent Payment,2022-05-01,-6307.06,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220501-177
178,178,Rent Payment - Billing #178,FRNT-JUN2022-178,Credit,Rent Payment,2022-06-01,8709.77,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220601-178
179,179,Rent Payment - Billing #179,FRNT-JUL2022-179,Credit,Rent Payment,2022-07-01,9385.54,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220701-179
180,180,Rent Payment - Billing #180,FRNT-AUG2022-180,Credit,Rent Payment,2022-08-01,8936.77,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220801-180
181,181,Rent Payment - Billing #181,FRNT-SEP2022-181,Credit,Rent Payment,2022-09-01,9405.08,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220901-181
182,182,Rent Payment - Billing #182,FRNT-OCT2022-182,Credit,Rent Payment,2022-10-01,9505.04,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20221001-182
183,183,Rent Payment - Billing #183,FRNT-NOV2022-183,Credit,Rent Payment,2022-11-01,9460.68,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20221101-183
184,184,Rent Payment - Billing #184,FRNT-DEC2022-184,Credit,Rent Payment,2022-12-01,8964.83,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20221201-184
185,185,Rent Payment - Billing #185,FRNT-JAN2023-185,Credit,Rent Payment,2023-01-01,9589.77,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20230101-185
186,186,Rent Payment - Billing #186,FRNT-FEB2023-186,Credit,Rent Payment,2023-02-01,8906.50,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230201-186
187,187,Rent Payment - Billing #187,FRNT-MAR2023-187,Credit,Rent Payment,2023-03-01,8256.51,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20230301-187
188,188,Rent Payment - Billing #188,FRNT-APR2023-188,Credit,Rent Payment,2023-04-01,8751.76,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230401-188
189,189,Rent Payment - Billing #189,FRNT-MAY2023-189,Credit,Rent Payment,2023-05-01,7900.04,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230501-189
190,190,Move-Out Settlement - Billing #190,FRNT-MAY2023-190,Credit,Rent Payment,2023-05-01,-6809.96,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230501-190
191,191,Rent Payment - Billing #191,FRNT-JUN2022-191,Credit,Rent Payment,2022-06-01,14484.87,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220601-191
192,192,Rent Payment - Billing #192,FRNT-JUL2022-192,Credit,Rent Payment,2022-07-01,14412.77,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220701-192
193,193,Rent Payment - Billing #193,FRNT-AUG2022-193,Credit,Rent Payment,2022-08-01,13682.45,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220801-193
194,194,Rent Payment - Billing #194,FRNT-SEP2022-194,Credit,Rent Payment,2022-09-01,14648.67,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220901-194
195,195,Rent Payment - Billing #195,FRNT-OCT2022-195,Credit,Rent Payment,2022-10-01,14264.91,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20221001-195
196,196,Rent Payment - Billing #196,FRNT-NOV2022-196,Credit,Rent Payment,2022-11-01,14097.69,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20221101-196
197,197,Rent Payment - Billing #197,FRNT-DEC2022-197,Credit,Rent Payment,2022-12-01,14808.77,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20221201-197
198,198,Rent Payment - Billing #198,FRNT-JAN2023-198,Credit,Rent Payment,2023-01-01,13964.54,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20230101-198
199,199,Rent Payment - Billing #199,FRNT-FEB2023-199,Credit,Rent Payment,2023-02-01,14390.25,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230201-199
200,200,Rent Payment - Billing #200,FRNT-MAR2023-200,Credit,Rent Payment,2023-03-01,13961.70,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230301-200
201,201,Rent Payment - Billing #201,FRNT-APR2023-201,Credit,Rent Payment,2023-04-01,14182.57,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230401-201
202,202,Rent Payment - Billing #202,FRNT-MAY2023-202,Credit,Rent Payment,2023-05-01,13481.46,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20230501-202
203,203,Move-Out Settlement - Billing #203,FRNT-MAY2023-203,Credit,Rent Payment,2023-05-01,-11362.54,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230501-203
204,204,Rent Payment - Billing #204,FRNT-JUN2022-204,Credit,Rent Payment,2022-06-01,14714.75,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220601-204
205,205,Move-Out Settlement - Billing #205,FRNT-JUN2022-205,Credit,Rent Payment,2022-06-01,-11443.25,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220601-205
206,206,Rent Payment - Billing #206,FRNT-JUN2022-206,Credit,Rent Payment,2022-06-01,15800.05,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220601-206
207,207,Rent Payment - Billing #207,FRNT-JUL2022-207,Credit,Rent Payment,2022-07-01,15324.17,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220701-207
208,208,Rent Payment - Billing #208,FRNT-AUG2022-208,Credit,Rent Payment,2022-08-01,14036.54,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220801-208
209,209,Move-Out Settlement - Billing #209,FRNT-AUG2022-209,Credit,Rent Payment,2022-08-01,-12089.46,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220801-209
210,210,Move-In Payment - Billing #210,FRNT-MAY2022-210,Credit,Rent Payment,2022-05-01,21296.00,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220501-210
211,211,Rent Payment - Billing #211,FRNT-JUN2022-211,Credit,Rent Payment,2022-06-01,12704.21,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220601-211
212,212,Rent Payment - Billing #212,FRNT-JUL2022-212,Credit,Rent Payment,2022-07-01,12882.79,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220701-212
213,213,Rent Payment - Billing #213,FRNT-AUG2022-213,Credit,Rent Payment,2022-08-01,12086.91,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220801-213
214,214,Move-Out Settlement - Billing #214,FRNT-AUG2022-214,Credit,Rent Payment,2022-08-01,-9709.09,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220801-214
215,215,Rent Payment - Billing #215,FRNT-JUN2022-215,Credit,Rent Payment,2022-06-01,13718.88,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220601-215
216,216,Rent Payment - Billing #216,FRNT-JUL2022-216,Credit,Rent Payment,2022-07-01,13133.41,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220701-216
217,217,Rent Payment - Billing #217,FRNT-AUG2022-217,Credit,Rent Payment,2022-08-01,13364.41,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220801-217
218,218,Rent Payment - Billing #218,FRNT-SEP2022-218,Credit,Rent Payment,2022-09-01,13514.61,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220901-218
219,219,Rent Payment - Billing #219,FRNT-OCT2022-219,Credit,Rent Payment,2022-10-01,13146.48,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20221001-219
220,220,Rent Payment - Billing #220,FRNT-NOV2022-220,Credit,Rent Payment,2022-11-01,13513.39,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20221101-220
221,221,Rent Payment - Billing #221,FRNT-DEC2022-221,Credit,Rent Payment,2022-12-01,13079.85,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20221201-221
222,222,Rent Payment - Billing #222,FRNT-JAN2023-222,Credit,Rent Payment,2023-01-01,13107.20,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230101-222
223,223,Rent Payment - Billing #223,FRNT-FEB2023-223,Credit,Rent Payment,2023-02-01,13650.78,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230201-223
224,224,Rent Payment - Billing #224,FRNT-MAR2023-224,Credit,Rent Payment,2023-03-01,13310.46,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230301-224
225,225,Rent Payment - Billing #225,FRNT-APR2023-225,Credit,Rent Payment,2023-04-01,13328.29,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230401-225
226,226,Rent Payment - Billing #226,FRNT-MAY2023-226,Credit,Rent Payment,2023-05-01,13012.66,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230501-226
227,227,Move-Out Settlement - Billing #227,FRNT-MAY2023-227,Credit,Rent Payment,2023-05-01,-11579.34,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20230501-227
228,228,Rent Payment - Billing #228,FRNT-JUN2022-228,Credit,Rent Payment,2022-06-01,8417.62,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220601-228
229,229,Move-Out Settlement - Billing #229,FRNT-JUN2022-229,Credit,Rent Payment,2022-06-01,-6256.38,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220601-229
230,230,Rent Payment - Billing #230,FRNT-JUL2022-230,Credit,Rent Payment,2022-07-01,9598.39,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220701-230
231,231,Rent Payment - Billing #231,FRNT-AUG2022-231,Credit,Rent Payment,2022-08-01,10187.97,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220801-231
232,232,Rent Payment - Billing #232,FRNT-SEP2022-232,Credit,Rent Payment,2022-09-01,8937.67,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220901-232
233,233,Move-Out Settlement - Billing #233,FRNT-SEP2022-233,Credit,Rent Payment,2022-09-01,-5736.33,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220901-233
234,234,Rent Payment - Billing #234,FRNT-JUL2022-234,Credit,Rent Payment,2022-07-01,14718.66,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220701-234
235,235,Rent Payment - Billing #235,FRNT-AUG2022-235,Credit,Rent Payment,2022-08-01,15474.25,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220801-235
236,236,Rent Payment - Billing #236,FRNT-SEP2022-236,Credit,Rent Payment,2022-09-01,15557.80,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20220901-236
237,237,Rent Payment - Billing #237,FRNT-OCT2022-237,Credit,Rent Payment,2022-10-01,14301.25,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20221001-237
238,238,Rent Payment - Billing #238,FRNT-NOV2022-238,Credit,Rent Payment,2022-11-01,15573.25,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20221101-238
239,239,Rent Payment - Billing #239,FRNT-DEC2022-239,Credit,Rent Payment,2022-12-01,15544.54,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20221201-239
240,240,Rent Payment - Billing #240,FRNT-JAN2023-240,Credit,Rent Payment,2023-01-01,15270.94,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230101-240
241,241,Rent Payment - Billing #241,FRNT-FEB2023-241,Credit,Rent Payment,2023-02-01,14763.37,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20230201-241
242,242,Rent Payment - Billing #242,FRNT-MAR2023-242,Credit,Rent Payment,2023-03-01,15272.17,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230301-242
243,243,Rent Payment - Billing #243,FRNT-APR2023-243,Credit,Rent Payment,2023-04-01,14892.49,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230401-243
244,244,Rent Payment - Billing #244,FRNT-MAY2023-244,Credit,Rent Payment,2023-05-01,14341.82,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230501-244
245,245,Rent Payment - Billing #245,FRNT-JUN2023-245,Credit,Rent Payment,2023-06-01,13790.38,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230601-245
246,246,Move-Out Settlement - Billing #246,FRNT-JUN2023-246,Credit,Rent Payment,2023-06-01,-11867.62,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230601-246
247,247,Rent Payment - Billing #247,FRNT-JUL2022-247,Credit,Rent Payment,2022-07-01,8452.21,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220701-247
248,248,Rent Payment - Billing #248,FRNT-AUG2022-248,Credit,Rent Payment,2022-08-01,8591.71,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220801-248
249,249,Rent Payment - Billing #249,FRNT-SEP2022-249,Credit,Rent Payment,2022-09-01,8277.15,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220901-249
250,250,Move-Out Settlement - Billing #250,FRNT-SEP2022-250,Credit,Rent Payment,2022-09-01,-6068.85,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220901-250
251,251,Rent Payment - Billing #251,FRNT-AUG2022-251,Credit,Rent Payment,2022-08-01,14985.03,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220801-251
252,252,Rent Payment - Billing #252,FRNT-SEP2022-252,Credit,Rent Payment,2022-09-01,14659.70,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220901-252
253,253,Rent Payment - Billing #253,FRNT-OCT2022-253,Credit,Rent Payment,2022-10-01,13681.99,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20221001-253
254,254,Move-Out Settlement - Billing #254,FRNT-OCT2022-254,Credit,Rent Payment,2022-10-01,-10826.01,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20221001-254
255,255,Rent Payment - Billing #255,FRNT-AUG2022-255,Credit,Rent Payment,2022-08-01,11118.07,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220801-255
256,256,Rent Payment - Billing #256,FRNT-SEP2022-256,Credit,Rent Payment,2022-09-01,11214.20,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20220901-256
257,257,Rent Payment - Billing #257,FRNT-OCT2022-257,Credit,Rent Payment,2022-10-01,11498.21,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20221001-257
258,258,Rent Payment - Billing #258,FRNT-NOV2022-258,Credit,Rent Payment,2022-11-01,11837.70,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20221101-258
259,259,Rent Payment - Billing #259,FRNT-DEC2022-259,Credit,Rent Payment,2022-12-01,12259.42,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20221201-259
260,260,Rent Payment - Billing #260,FRNT-JAN2023-260,Credit,Rent Payment,2023-01-01,10525.24,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230101-260
261,261,Move-Out Settlement - Billing #261,FRNT-JAN2023-261,Credit,Rent Payment,2023-01-01,-8146.76,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230101-261
262,262,Rent Payment - Billing #262,FRNT-SEP2022-262,Credit,Rent Payment,2022-09-01,13349.87,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20220901-262
263,263,Rent Payment - Billing #263,FRNT-OCT2022-263,Credit,Rent Payment,2022-10-01,13254.33,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20221001-263
264,264,Rent Payment - Billing #264,FRNT-NOV2022-264,Credit,Rent Payment,2022-11-01,12599.02,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20221101-264
265,265,Move-Out Settlement - Billing #265,FRNT-NOV2022-265,Credit,Rent Payment,2022-11-01,-9196.98,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20221101-265
266,266,Rent Payment - Billing #266,FRNT-SEP2022-266,Credit,Rent Payment,2022-09-01,15418.83,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20220901-266
267,267,Rent Payment - Billing #267,FRNT-OCT2022-267,Credit,Rent Payment,2022-10-01,15154.79,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20221001-267
268,268,Rent Payment - Billing #268,FRNT-NOV2022-268,Credit,Rent Payment,2022-11-01,14233.22,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20221101-268
269,269,Rent Payment - Billing #269,FRNT-DEC2022-269,Credit,Rent Payment,2022-12-01,14459.29,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20221201-269
270,270,Rent Payment - Billing #270,FRNT-JAN2023-270,Credit,Rent Payment,2023-01-01,15352.09,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230101-270
271,271,Rent Payment - Billing #271,FRNT-FEB2023-271,Credit,Rent Payment,2023-02-01,14749.23,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230201-271
272,272,Rent Payment - Billing #272,FRNT-MAR2023-272,Credit,Rent Payment,2023-03-01,14642.11,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230301-272
273,273,Rent Payment - Billing #273,FRNT-APR2023-273,Credit,Rent Payment,2023-04-01,14055.72,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230401-273
274,274,Rent Payment - Billing #274,FRNT-MAY2023-274,Credit,Rent Payment,2023-05-01,14787.14,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230501-274
275,275,Rent Payment - Billing #275,FRNT-JUN2023-275,Credit,Rent Payment,2023-06-01,14963.75,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230601-275
276,276,Rent Payment - Billing #276,FRNT-JUL2023-276,Credit,Rent Payment,2023-07-01,15060.44,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Maya,OR-20230701-276
277,277,Rent Payment - Billing #277,FRNT-AUG2023-277,Credit,Rent Payment,2023-08-01,14153.30,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230801-277
278,278,Move-Out Settlement - Billing #278,FRNT-AUG2023-278,Credit,Rent Payment,2023-08-01,-11472.70,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20230801-278
279,279,Rent Payment - Billing #279,FRNT-OCT2022-279,Credit,Rent Payment,2022-10-01,9397.00,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20221001-279
280,280,Rent Payment - Billing #280,FRNT-NOV2022-280,Credit,Rent Payment,2022-11-01,9277.92,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Cash,OR-20221101-280
281,281,Rent Payment - Billing #281,FRNT-DEC2022-281,Credit,Rent Payment,2022-12-01,8522.33,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20221201-281
282,282,Rent Payment - Billing #282,FRNT-JAN2023-282,Credit,Rent Payment,2023-01-01,9136.31,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,GCash,OR-20230101-282
283,283,Rent Payment - Billing #283,FRNT-FEB2023-283,Credit,Rent Payment,2023-02-01,9540.06,f,2026-05-07 21:28:49,2026-05-07 21:28:49,,Bank Transfer,OR-20230201-283
