utility_bill_id,unit_id,utility_type,billing_period,total_amount,tenant_count,per_tenant_amount,entered_by,created_at,updated_at,deleted_at
1023,43,water,2021-06-01,321.00,1,321.00,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1024,43,electricity,2021-07-01,1695.33,1,1695.33,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1025,43,water,2021-07-01,471.45,1,471.45,4,2026-05-07 21:27:09,2026-05-07 21:27:09,
1026,43,electricity,2021-08-01,1537.60,1,1537.60,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1027,43,electricity,2021-09-01,1207.75,1,1207.75,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1028,43,water,2021-09-01,304.44,1,304.44,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1029,43,electricity,2021-10-01,1223.18,2,611.59,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1030,43,electricity,2021-11-01,2323.03,1,2323.03,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1031,43,electricity,2021-12-01,1572.70,1,1572.70,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1032,43,electricity,2022-01-01,2467.95,2,1233.98,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1033,43,water,2022-01-01,255.78,2,127.89,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1034,43,electricity,2022-02-01,1563.71,2,781.86,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1035,43,water,2022-02-01,369.99,2,185.00,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1036,43,electricity,2022-03-01,2278.06,1,2278.06,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1037,43,water,2022-03-01,429.36,1,429.36,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1038,43,electricity,2022-04-01,2434.67,1,2434.67,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1039,43,water,2022-04-01,323.79,1,323.79,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1040,43,electricity,2022-05-01,1874.76,2,937.38,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1041,43,electricity,2022-06-01,1686.83,1,1686.83,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1042,43,water,2022-06-01,376.04,1,376.04,4,2026-05-07 21:27:10,2026-05-07 21:27:10,
1043,43,electricity,2022-07-01,1990.77,1,1990.77,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1044,43,electricity,2022-08-01,1260.45,1,1260.45,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1045,43,electricity,2022-09-01,1879.33,1,1879.33,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1046,43,water,2022-09-01,347.34,1,347.34,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1047,43,electricity,2022-10-01,1474.93,1,1474.93,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1048,43,water,2022-10-01,367.98,1,367.98,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1049,43,electricity,2022-11-01,1675.69,1,1675.69,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1050,43,electricity,2022-12-01,1921.00,1,1921.00,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1051,43,water,2022-12-01,465.77,1,465.77,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1052,43,electricity,2023-01-01,1542.54,1,1542.54,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1053,43,electricity,2023-02-01,1644.01,1,1644.01,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1054,43,water,2023-02-01,324.24,1,324.24,4,2026-05-07 21:27:11,2026-05-07 21:27:11,
1055,43,electricity,2023-03-01,1227.95,1,1227.95,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1056,43,water,2023-03-01,311.75,1,311.75,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1057,43,electricity,2023-04-01,1760.57,1,1760.57,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1058,43,electricity,2023-05-01,1805.19,2,902.60,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1059,43,water,2023-05-01,313.72,2,156.86,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1060,43,electricity,2023-06-01,1443.81,2,721.91,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1061,43,water,2023-06-01,338.58,2,169.29,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1062,43,electricity,2023-07-01,2434.61,1,2434.61,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1063,43,electricity,2023-08-01,1683.59,1,1683.59,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1064,43,water,2023-08-01,372.89,1,372.89,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1065,43,electricity,2023-09-01,2307.14,1,2307.14,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1066,43,water,2023-09-01,436.28,1,436.28,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1067,43,electricity,2023-10-01,1585.05,1,1585.05,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1068,43,water,2023-10-01,487.83,1,487.83,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1069,43,electricity,2023-11-01,1861.84,1,1861.84,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1070,43,electricity,2023-12-01,2352.06,2,1176.03,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1071,43,water,2023-12-01,491.40,2,245.70,4,2026-05-07 21:27:12,2026-05-07 21:27:12,
1072,43,electricity,2024-01-01,1604.69,1,1604.69,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1073,43,water,2024-01-01,200.32,1,200.32,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1074,43,electricity,2024-02-01,1202.37,1,1202.37,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1075,43,water,2024-02-01,375.86,1,375.86,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1076,43,electricity,2024-03-01,2365.43,1,2365.43,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1077,43,electricity,2024-04-01,1972.96,1,1972.96,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1078,43,water,2024-04-01,264.25,1,264.25,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1079,43,electricity,2024-05-01,2344.37,1,2344.37,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1080,43,water,2024-05-01,253.58,1,253.58,4,2026-05-07 21:27:13,2026-05-07 21:27:13,
1081,43,electricity,2024-06-01,2499.16,2,1249.58,4,2026-05-07 21:27:14,2026-05-07 21:27:14,
1082,43,water,2024-06-01,332.42,2,166.21,4,2026-05-07 21:27:14,2026-05-07 21:27:14,
1083,43,electricity,2024-07-01,2319.74,1,2319.74,4,2026-05-07 21:27:15,2026-05-07 21:27:15,
1084,43,water,2024-07-01,217.02,1,217.02,4,2026-05-07 21:27:15,2026-05-07 21:27:15,
1085,43,electricity,2024-08-01,1943.17,1,1943.17,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1086,43,water,2024-08-01,275.87,1,275.87,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1087,43,electricity,2024-09-01,1269.61,2,634.81,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1088,43,water,2024-09-01,221.31,2,110.66,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1089,43,electricity,2024-10-01,1701.36,1,1701.36,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1090,43,water,2024-10-01,367.86,1,367.86,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1091,43,electricity,2024-11-01,1718.59,1,1718.59,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1092,43,water,2024-11-01,422.02,1,422.02,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1093,43,electricity,2024-12-01,2251.33,1,2251.33,4,2026-05-07 21:27:16,2026-05-07 21:27:16,
1094,43,electricity,2025-01-01,1616.58,1,1616.58,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1095,43,water,2025-01-01,402.32,1,402.32,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1096,43,electricity,2025-02-01,2477.31,1,2477.31,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1097,43,water,2025-02-01,207.90,1,207.90,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1098,43,electricity,2025-03-01,1309.84,2,654.92,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1099,43,electricity,2025-04-01,2385.51,2,1192.76,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1100,43,water,2025-04-01,349.26,2,174.63,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1101,43,electricity,2025-05-01,1645.92,1,1645.92,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1102,43,water,2025-05-01,438.88,1,438.88,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1103,43,electricity,2025-06-01,1270.09,1,1270.09,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1104,43,water,2025-06-01,300.26,1,300.26,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1105,43,electricity,2025-07-01,2099.37,2,1049.69,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1106,43,water,2025-07-01,438.30,2,219.15,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1107,43,electricity,2025-08-01,1722.73,1,1722.73,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1108,43,water,2025-08-01,369.87,1,369.87,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1109,43,electricity,2025-09-01,2125.85,1,2125.85,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1110,43,electricity,2025-10-01,2120.44,2,1060.22,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1111,43,water,2025-10-01,338.56,2,169.28,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1112,43,electricity,2025-11-01,1244.83,1,1244.83,4,2026-05-07 21:27:17,2026-05-07 21:27:17,
1113,43,electricity,2025-12-01,2388.59,1,2388.59,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1114,43,water,2025-12-01,215.04,1,215.04,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1115,43,electricity,2026-01-01,2445.21,1,2445.21,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1116,43,water,2026-01-01,273.18,1,273.18,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1117,43,electricity,2026-02-01,1765.20,1,1765.20,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1118,43,water,2026-02-01,357.97,1,357.97,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1119,43,electricity,2026-03-01,1872.53,1,1872.53,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1120,43,water,2026-03-01,297.59,1,297.59,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1121,43,electricity,2026-04-01,1818.53,1,1818.53,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1122,43,water,2026-04-01,263.85,1,263.85,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1123,43,electricity,2026-05-01,1425.94,1,1425.94,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1124,43,water,2026-05-01,311.43,1,311.43,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1125,17,electricity,2026-03-01,1365.13,1,1365.13,42,2026-05-07 21:27:18,2026-05-07 21:27:18,
1126,17,water,2026-03-01,460.45,1,460.45,42,2026-05-07 21:27:18,2026-05-07 21:27:18,
1127,17,electricity,2026-04-01,2183.21,2,1091.61,42,2026-05-07 21:27:18,2026-05-07 21:27:18,
1128,17,water,2026-04-01,484.92,2,242.46,42,2026-05-07 21:27:18,2026-05-07 21:27:18,
1129,17,electricity,2026-05-01,1813.11,2,906.56,42,2026-05-07 21:27:18,2026-05-07 21:27:18,
1130,28,electricity,2021-08-01,1881.11,1,1881.11,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1131,28,electricity,2021-09-01,2247.93,1,2247.93,4,2026-05-07 21:27:18,2026-05-07 21:27:18,
1132,28,electricity,2021-10-01,2495.60,1,2495.60,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1133,28,water,2021-10-01,312.90,1,312.90,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1134,28,electricity,2021-11-01,1905.71,2,952.86,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1135,28,water,2021-11-01,224.55,2,112.28,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1136,28,electricity,2021-12-01,2056.01,1,2056.01,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1137,28,water,2021-12-01,304.12,1,304.12,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1138,28,electricity,2022-01-01,1361.06,1,1361.06,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1139,28,water,2022-01-01,339.17,1,339.17,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1140,28,electricity,2022-02-01,2430.11,1,2430.11,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1141,28,electricity,2022-03-01,1457.05,1,1457.05,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1142,28,electricity,2022-04-01,2109.33,1,2109.33,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1143,28,electricity,2022-05-01,2482.18,2,1241.09,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1144,28,water,2022-05-01,247.18,2,123.59,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1145,28,electricity,2022-06-01,1661.23,2,830.62,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1146,28,electricity,2022-07-01,2011.39,1,2011.39,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1147,28,electricity,2022-08-01,2380.57,1,2380.57,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1148,28,water,2022-08-01,220.40,1,220.40,4,2026-05-07 21:27:19,2026-05-07 21:27:19,
1149,28,electricity,2022-09-01,2434.50,2,1217.25,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1150,28,water,2022-09-01,266.84,2,133.42,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1151,28,electricity,2022-10-01,2063.05,1,2063.05,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1152,28,water,2022-10-01,246.95,1,246.95,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1153,28,electricity,2022-11-01,1906.07,1,1906.07,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1154,28,water,2022-11-01,284.85,1,284.85,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1155,28,electricity,2022-12-01,1435.33,1,1435.33,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1156,28,electricity,2023-01-01,1820.64,1,1820.64,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1157,28,water,2023-01-01,228.67,1,228.67,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1158,28,electricity,2023-02-01,2453.06,1,2453.06,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1159,28,electricity,2023-03-01,1769.57,2,884.79,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1160,28,water,2023-03-01,337.77,2,168.89,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1161,28,electricity,2023-04-01,2499.70,1,2499.70,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1162,28,water,2023-04-01,327.42,1,327.42,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1163,28,electricity,2023-05-01,2258.14,1,2258.14,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1164,28,water,2023-05-01,305.05,1,305.05,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1165,28,electricity,2023-06-01,2195.89,2,1097.95,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1166,28,water,2023-06-01,215.92,2,107.96,4,2026-05-07 21:27:20,2026-05-07 21:27:20,
1167,28,electricity,2023-07-01,2407.83,1,2407.83,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1168,28,water,2023-07-01,250.95,1,250.95,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1169,28,electricity,2023-08-01,2302.36,1,2302.36,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1170,28,electricity,2023-09-01,2364.28,1,2364.28,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1171,28,water,2023-09-01,291.45,1,291.45,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1172,28,electricity,2023-10-01,1697.99,1,1697.99,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1173,28,water,2023-10-01,211.51,1,211.51,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1174,28,electricity,2023-11-01,1824.23,1,1824.23,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1175,28,electricity,2023-12-01,2098.90,2,1049.45,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1176,28,electricity,2024-01-01,1834.45,1,1834.45,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1177,28,electricity,2024-02-01,1767.29,1,1767.29,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1178,28,water,2024-02-01,468.29,1,468.29,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1179,28,electricity,2024-03-01,2192.85,1,2192.85,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1180,28,electricity,2024-04-01,2497.62,1,2497.62,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1181,28,electricity,2024-05-01,2266.86,1,2266.86,4,2026-05-07 21:27:21,2026-05-07 21:27:21,
1182,28,electricity,2024-06-01,2220.72,2,1110.36,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1183,28,water,2024-06-01,219.38,2,109.69,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1184,28,electricity,2024-07-01,1861.75,2,930.88,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1185,28,electricity,2024-08-01,1527.48,2,763.74,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1186,28,water,2024-08-01,447.46,2,223.73,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1187,28,electricity,2024-09-01,1913.10,1,1913.10,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1188,28,water,2024-09-01,281.19,1,281.19,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1189,28,electricity,2024-10-01,1302.25,1,1302.25,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1190,28,water,2024-10-01,388.14,1,388.14,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1191,28,electricity,2024-11-01,2435.11,2,1217.56,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1192,28,water,2024-11-01,458.29,2,229.15,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1193,28,electricity,2024-12-01,2266.57,1,2266.57,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1194,28,water,2024-12-01,438.44,1,438.44,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1195,28,electricity,2025-01-01,1858.60,1,1858.60,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1196,28,water,2025-01-01,272.97,1,272.97,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1197,28,electricity,2025-02-01,1550.09,1,1550.09,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1198,28,water,2025-02-01,338.04,1,338.04,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1199,28,electricity,2025-03-01,2248.25,1,2248.25,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1200,28,water,2025-03-01,274.74,1,274.74,4,2026-05-07 21:27:22,2026-05-07 21:27:22,
1201,28,electricity,2025-04-01,2345.31,1,2345.31,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1202,28,water,2025-04-01,242.38,1,242.38,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1203,28,electricity,2025-05-01,1497.87,1,1497.87,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1204,28,electricity,2025-06-01,1729.84,1,1729.84,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1205,28,electricity,2025-07-01,2363.67,1,2363.67,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1206,28,water,2025-07-01,240.22,1,240.22,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1207,28,electricity,2025-08-01,1487.02,1,1487.02,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1208,28,electricity,2025-09-01,1610.67,1,1610.67,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1209,28,water,2025-09-01,338.60,1,338.60,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1210,28,electricity,2025-10-01,1648.92,1,1648.92,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1211,28,water,2025-10-01,219.85,1,219.85,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1212,28,electricity,2025-11-01,1381.20,2,690.60,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1213,28,water,2025-11-01,340.98,2,170.49,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1214,28,electricity,2025-12-01,2031.87,1,2031.87,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1215,28,water,2025-12-01,403.57,1,403.57,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1216,28,electricity,2026-01-01,2006.00,1,2006.00,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1217,28,water,2026-01-01,275.97,1,275.97,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1218,28,electricity,2026-02-01,1273.75,1,1273.75,4,2026-05-07 21:27:23,2026-05-07 21:27:23,
1219,28,electricity,2026-03-01,2376.01,1,2376.01,4,2026-05-07 21:27:24,2026-05-07 21:27:24,
1220,28,water,2026-03-01,230.06,1,230.06,4,2026-05-07 21:27:24,2026-05-07 21:27:24,
1221,28,electricity,2026-04-01,2206.19,1,2206.19,4,2026-05-07 21:27:24,2026-05-07 21:27:24,
1222,28,water,2026-04-01,312.68,1,312.68,4,2026-05-07 21:27:24,2026-05-07 21:27:24,
1223,28,electricity,2026-05-01,1675.14,2,837.57,4,2026-05-07 21:27:24,2026-05-07 21:27:24,
1224,28,water,2026-05-01,251.50,2,125.75,4,2026-05-07 21:27:24,2026-05-07 21:27:24,
1225,22,electricity,2025-01-01,2136.31,1,2136.31,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1226,22,water,2025-01-01,363.90,1,363.90,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1227,22,electricity,2025-02-01,1795.75,2,897.88,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1228,22,water,2025-02-01,335.90,2,167.95,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1229,22,electricity,2025-03-01,2420.80,1,2420.80,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1230,22,electricity,2025-04-01,2203.34,1,2203.34,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1231,22,electricity,2025-05-01,1422.57,2,711.29,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1232,22,water,2025-05-01,435.66,2,217.83,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1233,22,electricity,2025-06-01,2296.13,1,2296.13,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1234,22,electricity,2025-07-01,2329.58,1,2329.58,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1235,22,water,2025-07-01,263.12,1,263.12,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1236,22,electricity,2025-08-01,1493.35,2,746.68,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1237,22,electricity,2025-09-01,1455.91,1,1455.91,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1238,22,water,2025-09-01,456.77,1,456.77,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1239,22,electricity,2025-10-01,1422.31,1,1422.31,42,2026-05-07 21:27:24,2026-05-07 21:27:24,
1240,22,electricity,2025-11-01,1440.97,1,1440.97,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1241,22,water,2025-11-01,476.11,1,476.11,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1242,22,electricity,2025-12-01,1852.38,1,1852.38,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1243,22,electricity,2026-01-01,1884.61,1,1884.61,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1244,22,water,2026-01-01,475.28,1,475.28,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1245,22,electricity,2026-02-01,1349.50,1,1349.50,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1246,22,water,2026-02-01,418.48,1,418.48,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1247,22,electricity,2026-03-01,1504.77,1,1504.77,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1248,22,electricity,2026-04-01,2446.47,1,2446.47,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1249,22,water,2026-04-01,361.75,1,361.75,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1250,22,electricity,2026-05-01,1416.30,1,1416.30,42,2026-05-07 21:27:25,2026-05-07 21:27:25,
1251,20,electricity,2021-10-01,1998.68,1,1998.68,4,2026-05-07 21:27:25,2026-05-07 21:27:25,
1252,20,electricity,2021-11-01,1411.49,1,1411.49,4,2026-05-07 21:27:25,2026-05-07 21:27:25,
1253,20,water,2021-11-01,363.78,1,363.78,4,2026-05-07 21:27:25,2026-05-07 21:27:25,
1254,20,electricity,2021-12-01,2212.84,2,1106.42,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1255,20,water,2021-12-01,345.57,2,172.79,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1256,20,electricity,2022-01-01,1931.34,2,965.67,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1257,20,water,2022-01-01,436.72,2,218.36,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1258,20,electricity,2022-02-01,2138.70,2,1069.35,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1259,20,electricity,2022-03-01,1305.42,3,435.14,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1260,20,water,2022-03-01,273.30,3,91.10,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1261,20,electricity,2022-04-01,1727.87,2,863.94,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1262,20,water,2022-04-01,295.15,2,147.58,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1263,20,electricity,2022-05-01,1430.85,2,715.43,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1264,20,water,2022-05-01,349.96,2,174.98,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1265,20,electricity,2022-06-01,2057.98,3,685.99,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1266,20,electricity,2022-07-01,2058.41,2,1029.21,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1267,20,electricity,2022-08-01,2337.41,2,1168.71,4,2026-05-07 21:27:26,2026-05-07 21:27:26,
1268,20,electricity,2022-09-01,2186.68,3,728.89,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1269,20,water,2022-09-01,375.78,3,125.26,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1270,20,electricity,2022-10-01,2113.08,3,704.36,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1271,20,electricity,2022-11-01,1310.80,2,655.40,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1272,20,water,2022-11-01,226.38,2,113.19,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
1273,20,electricity,2022-12-01,2486.92,2,1243.46,4,2026-05-07 21:27:27,2026-05-07 21:27:27,
