table,data_json
barangays,"{""id"": ""82"", ""psgc_code"": ""012804007"", ""name"": ""Malasin"", ""city_id"": ""4"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""83"", ""psgc_code"": ""012804008"", ""name"": ""Manayon"", ""city_id"": ""4"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""84"", ""psgc_code"": ""012804009"", ""name"": ""Masikil"", ""city_id"": ""4"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""85"", ""psgc_code"": ""012804010"", ""name"": ""Nagbalagan"", ""city_id"": ""4"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""86"", ""psgc_code"": ""012804011"", ""name"": ""Payac"", ""city_id"": ""4"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""87"", ""psgc_code"": ""012804012"", ""name"": ""San Lorenzo (Pob.)"", ""city_id"": ""4"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""88"", ""psgc_code"": ""012804014"", ""name"": ""Taguiporo"", ""city_id"": ""4"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""89"", ""psgc_code"": ""012804015"", ""name"": ""Utol"", ""city_id"": ""4"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""90"", ""psgc_code"": ""012805001"", ""name"": ""Aglipay (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""91"", ""psgc_code"": ""012805002"", ""name"": ""Baay"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""92"", ""psgc_code"": ""012805003"", ""name"": ""Baligat"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""93"", ""psgc_code"": ""012805004"", ""name"": ""Bungon"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""94"", ""psgc_code"": ""012805005"", ""name"": ""Baoa East"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""95"", ""psgc_code"": ""012805006"", ""name"": ""Baoa West"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""96"", ""psgc_code"": ""012805007"", ""name"": ""Barani (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""97"", ""psgc_code"": ""012805009"", ""name"": ""Ben-agan (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""98"", ""psgc_code"": ""012805010"", ""name"": ""Bil-loca"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""99"", ""psgc_code"": ""012805011"", ""name"": ""Biningan"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""100"", ""psgc_code"": ""012805012"", ""name"": ""Callaguip (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""101"", ""psgc_code"": ""012805013"", ""name"": ""Camandingan"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""102"", ""psgc_code"": ""012805014"", ""name"": ""Camguidan"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""103"", ""psgc_code"": ""012805015"", ""name"": ""Cangrunaan (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""104"", ""psgc_code"": ""012805016"", ""name"": ""Capacuan"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""105"", ""psgc_code"": ""012805017"", ""name"": ""Caunayan (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""106"", ""psgc_code"": ""012805018"", ""name"": ""Valdez Pob."", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""107"", ""psgc_code"": ""012805019"", ""name"": ""Colo"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""108"", ""psgc_code"": ""012805020"", ""name"": ""Pimentel"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""109"", ""psgc_code"": ""012805021"", ""name"": ""Dariwdiw"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""110"", ""psgc_code"": ""012805022"", ""name"": ""Acosta Pob."", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""111"", ""psgc_code"": ""012805023"", ""name"": ""Ablan Pob."", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""112"", ""psgc_code"": ""012805024"", ""name"": ""Lacub (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""113"", ""psgc_code"": ""012805025"", ""name"": ""Mabaleng"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""114"", ""psgc_code"": ""012805026"", ""name"": ""Magnuang"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""115"", ""psgc_code"": ""012805027"", ""name"": ""Maipalig"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""116"", ""psgc_code"": ""012805028"", ""name"": ""Nagbacalan"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""117"", ""psgc_code"": ""012805029"", ""name"": ""Naguirangan"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""118"", ""psgc_code"": ""012805030"", ""name"": ""Ricarte Pob."", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""119"", ""psgc_code"": ""012805031"", ""name"": ""Palongpong"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""120"", ""psgc_code"": ""012805032"", ""name"": ""Palpalicong (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""121"", ""psgc_code"": ""012805033"", ""name"": ""Parangopong"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""122"", ""psgc_code"": ""012805034"", ""name"": ""Payao"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""123"", ""psgc_code"": ""012805035"", ""name"": ""Quiling Norte"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""124"", ""psgc_code"": ""012805036"", ""name"": ""Quiling Sur"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""125"", ""psgc_code"": ""012805037"", ""name"": ""Quiom"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""126"", ""psgc_code"": ""012805038"", ""name"": ""Rayuray"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""127"", ""psgc_code"": ""012805039"", ""name"": ""San Julian (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""128"", ""psgc_code"": ""012805040"", ""name"": ""San Mateo"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""129"", ""psgc_code"": ""012805041"", ""name"": ""San Pedro"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""130"", ""psgc_code"": ""012805042"", ""name"": ""Suabit (Pob.)"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""131"", ""psgc_code"": ""012805043"", ""name"": ""Sumader"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""132"", ""psgc_code"": ""012805044"", ""name"": ""Tabug"", ""city_id"": ""5"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""133"", ""psgc_code"": ""012806001"", ""name"": ""Ablan Sarat"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""134"", ""psgc_code"": ""012806002"", ""name"": ""Agaga"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""135"", ""psgc_code"": ""012806005"", ""name"": ""Bayog"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""136"", ""psgc_code"": ""012806006"", ""name"": ""Bobon"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""137"", ""psgc_code"": ""012806007"", ""name"": ""Buduan"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""138"", ""psgc_code"": ""012806008"", ""name"": ""Nagsurot"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""139"", ""psgc_code"": ""012806009"", ""name"": ""Paayas"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""140"", ""psgc_code"": ""012806010"", ""name"": ""Pagali"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""141"", ""psgc_code"": ""012806011"", ""name"": ""Poblacion"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""142"", ""psgc_code"": ""012806013"", ""name"": ""Saoit"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""143"", ""psgc_code"": ""012806014"", ""name"": ""Tanap"", ""city_id"": ""6"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""144"", ""psgc_code"": ""012807001"", ""name"": ""Angset"", ""city_id"": ""7"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""145"", ""psgc_code"": ""012807003"", ""name"": ""Barbaqueso (Pob.)"", ""city_id"": ""7"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""146"", ""psgc_code"": ""012807004"", ""name"": ""Virbira"", ""city_id"": ""7"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""147"", ""psgc_code"": ""012808001"", ""name"": ""Anggapang Norte"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""148"", ""psgc_code"": ""012808002"", ""name"": ""Anggapang Sur"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""149"", ""psgc_code"": ""012808003"", ""name"": ""Bimmanga"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""150"", ""psgc_code"": ""012808004"", ""name"": ""Cabuusan"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""151"", ""psgc_code"": ""012808005"", ""name"": ""Comcomloong"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""152"", ""psgc_code"": ""012808006"", ""name"": ""Gaang"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""153"", ""psgc_code"": ""012808007"", ""name"": ""Lang-ayan-Baramban"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""154"", ""psgc_code"": ""012808008"", ""name"": ""Lioes"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""155"", ""psgc_code"": ""012808009"", ""name"": ""Maglaoi Centro"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""156"", ""psgc_code"": ""012808010"", ""name"": ""Maglaoi Norte"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""157"", ""psgc_code"": ""012808011"", ""name"": ""Maglaoi Sur"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""158"", ""psgc_code"": ""012808013"", ""name"": ""Paguludan-Salindeg"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""159"", ""psgc_code"": ""012808014"", ""name"": ""Pangil"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""160"", ""psgc_code"": ""012808015"", ""name"": ""Pias Norte"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""161"", ""psgc_code"": ""012808016"", ""name"": ""Pias Sur"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""162"", ""psgc_code"": ""012808017"", ""name"": ""Poblacion I"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""163"", ""psgc_code"": ""012808018"", ""name"": ""Poblacion II"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""164"", ""psgc_code"": ""012808019"", ""name"": ""Salugan"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""165"", ""psgc_code"": ""012808020"", ""name"": ""San Simeon"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""166"", ""psgc_code"": ""012808021"", ""name"": ""Santa Cruz"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""167"", ""psgc_code"": ""012808022"", ""name"": ""Tapao-Tigue"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""168"", ""psgc_code"": ""012808023"", ""name"": ""Torre"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""169"", ""psgc_code"": ""012808024"", ""name"": ""Victoria"", ""city_id"": ""8"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""170"", ""psgc_code"": ""012809001"", ""name"": ""Albano (Pob.)"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""171"", ""psgc_code"": ""012809002"", ""name"": ""Bacsil"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""172"", ""psgc_code"": ""012809003"", ""name"": ""Bagut"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""173"", ""psgc_code"": ""012809004"", ""name"": ""Parado"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""174"", ""psgc_code"": ""012809005"", ""name"": ""Baresbes"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""175"", ""psgc_code"": ""012809006"", ""name"": ""Barong"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""176"", ""psgc_code"": ""012809007"", ""name"": ""Bungcag"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""177"", ""psgc_code"": ""012809009"", ""name"": ""Cali"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""178"", ""psgc_code"": ""012809010"", ""name"": ""Capasan"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""179"", ""psgc_code"": ""012809011"", ""name"": ""Dancel (Pob.)"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""180"", ""psgc_code"": ""012809012"", ""name"": ""Foz"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""181"", ""psgc_code"": ""012809013"", ""name"": ""Guerrero (Pob.)"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""182"", ""psgc_code"": ""012809014"", ""name"": ""Lanas"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
barangays,"{""id"": ""183"", ""psgc_code"": ""012809015"", ""name"": ""Lumbad"", ""city_id"": ""9"", ""created_at"": ""2026-05-07 21:07:24"", ""updated_at"": ""2026-05-07 21:07:24""}"
