billing_id,lease_id,billing_date,next_billing,to_pay,amount,status,created_at,updated_at,deleted_at,billing_type,due_date,previous_balance,tenant_id
182,142,2022-10-01,2022-11-01,9505.04,9505.04,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-10-06,0.00,20
183,142,2022-11-01,2022-12-01,9460.68,9460.68,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-11-06,0.00,20
184,142,2022-12-01,2023-01-01,8964.83,8964.83,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-12-06,0.00,20
185,142,2023-01-01,2023-02-01,9589.77,9589.77,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-01-06,0.00,20
186,142,2023-02-01,2023-03-01,8906.50,8906.50,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-02-06,0.00,20
187,142,2023-03-01,2023-04-01,8256.51,8256.51,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-03-06,0.00,20
188,142,2023-04-01,2023-05-01,8751.76,8751.76,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-04-06,0.00,20
189,142,2023-05-01,2023-06-01,7900.04,7900.04,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-05-06,0.00,20
190,142,2023-05-01,2023-05-01,-6809.96,-6809.96,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,move_out,2023-05-16,0.00,20
191,247,2022-06-01,2022-07-01,14484.87,14484.87,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-06-06,0.00,41
192,247,2022-07-01,2022-08-01,14412.77,14412.77,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-07-06,0.00,41
193,247,2022-08-01,2022-09-01,13682.45,13682.45,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-08-06,0.00,41
194,247,2022-09-01,2022-10-01,14648.67,14648.67,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-09-06,0.00,41
195,247,2022-10-01,2022-11-01,14264.91,14264.91,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-10-06,0.00,41
196,247,2022-11-01,2022-12-01,14097.69,14097.69,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-11-06,0.00,41
197,247,2022-12-01,2023-01-01,14808.77,14808.77,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-12-06,0.00,41
198,247,2023-01-01,2023-02-01,13964.54,13964.54,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-01-06,0.00,41
199,247,2023-02-01,2023-03-01,14390.25,14390.25,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-02-06,0.00,41
200,247,2023-03-01,2023-04-01,13961.70,13961.70,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-03-06,0.00,41
201,247,2023-04-01,2023-05-01,14182.57,14182.57,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-04-06,0.00,41
202,247,2023-05-01,2023-06-01,13481.46,13481.46,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2023-05-06,0.00,41
203,247,2023-05-01,2023-05-01,-11362.54,-11362.54,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,move_out,2023-05-16,0.00,41
204,270,2022-06-01,2022-07-01,14714.75,14714.75,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,monthly,2022-06-06,0.00,38
205,270,2022-06-01,2022-06-01,-11443.25,-11443.25,Paid,2026-05-07 21:28:08,2026-05-07 21:28:08,,move_out,2022-06-16,0.00,38
206,294,2022-06-01,2022-07-01,15800.05,15800.05,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-06-06,0.00,7
207,294,2022-07-01,2022-08-01,15324.17,15324.17,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-07-06,0.00,7
208,294,2022-08-01,2022-09-01,14036.54,14036.54,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-08-06,0.00,7
209,294,2022-08-01,2022-08-01,-12089.46,-12089.46,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,move_out,2022-08-16,0.00,7
210,150,2022-05-01,2022-06-01,21296.00,21296.00,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,move_in,2022-05-01,0.00,9
211,150,2022-06-01,2022-07-01,12704.21,12704.21,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-06-06,0.00,9
212,150,2022-07-01,2022-08-01,12882.79,12882.79,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-07-06,0.00,9
213,150,2022-08-01,2022-09-01,12086.91,12086.91,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-08-06,0.00,9
214,150,2022-08-01,2022-08-01,-9709.09,-9709.09,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,move_out,2022-08-16,0.00,9
215,73,2022-06-01,2022-07-01,13718.88,13718.88,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-06-06,0.00,35
216,73,2022-07-01,2022-08-01,13133.41,13133.41,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-07-06,0.00,35
217,73,2022-08-01,2022-09-01,13364.41,13364.41,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-08-06,0.00,35
218,73,2022-09-01,2022-10-01,13514.61,13514.61,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-09-06,0.00,35
219,73,2022-10-01,2022-11-01,13146.48,13146.48,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-10-06,0.00,35
220,73,2022-11-01,2022-12-01,13513.39,13513.39,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-11-06,0.00,35
221,73,2022-12-01,2023-01-01,13079.85,13079.85,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-12-06,0.00,35
222,73,2023-01-01,2023-02-01,13107.20,13107.20,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-01-06,0.00,35
223,73,2023-02-01,2023-03-01,13650.78,13650.78,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-02-06,0.00,35
224,73,2023-03-01,2023-04-01,13310.46,13310.46,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-03-06,0.00,35
225,73,2023-04-01,2023-05-01,13328.29,13328.29,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-04-06,0.00,35
226,73,2023-05-01,2023-06-01,13012.66,13012.66,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-05-06,0.00,35
227,73,2023-05-01,2023-05-01,-11579.34,-11579.34,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,move_out,2023-05-16,0.00,35
228,116,2022-06-01,2022-07-01,8417.62,8417.62,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-06-06,0.00,36
229,116,2022-06-01,2022-06-01,-6256.38,-6256.38,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,move_out,2022-06-16,0.00,36
230,117,2022-07-01,2022-08-01,9598.39,9598.39,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-07-06,0.00,36
231,117,2022-08-01,2022-09-01,10187.97,10187.97,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-08-06,0.00,36
232,117,2022-09-01,2022-10-01,8937.67,8937.67,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-09-06,0.00,36
233,117,2022-09-01,2022-09-01,-5736.33,-5736.33,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,move_out,2022-09-16,0.00,36
234,271,2022-07-01,2022-08-01,14718.66,14718.66,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-07-06,0.00,38
235,271,2022-08-01,2022-09-01,15474.25,15474.25,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-08-06,0.00,38
236,271,2022-09-01,2022-10-01,15557.80,15557.80,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-09-06,0.00,38
237,271,2022-10-01,2022-11-01,14301.25,14301.25,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-10-06,0.00,38
238,271,2022-11-01,2022-12-01,15573.25,15573.25,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-11-06,0.00,38
239,271,2022-12-01,2023-01-01,15544.54,15544.54,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-12-06,0.00,38
240,271,2023-01-01,2023-02-01,15270.94,15270.94,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-01-06,0.00,38
241,271,2023-02-01,2023-03-01,14763.37,14763.37,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-02-06,0.00,38
242,271,2023-03-01,2023-04-01,15272.17,15272.17,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-03-06,0.00,38
243,271,2023-04-01,2023-05-01,14892.49,14892.49,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-04-06,0.00,38
244,271,2023-05-01,2023-06-01,14341.82,14341.82,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-05-06,0.00,38
245,271,2023-06-01,2023-07-01,13790.38,13790.38,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2023-06-06,0.00,38
246,271,2023-06-01,2023-06-01,-11867.62,-11867.62,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,move_out,2023-06-16,0.00,38
247,283,2022-07-01,2022-08-01,8452.21,8452.21,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-07-06,0.00,2
248,283,2022-08-01,2022-09-01,8591.71,8591.71,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-08-06,0.00,2
249,283,2022-09-01,2022-10-01,8277.15,8277.15,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,monthly,2022-09-06,0.00,2
250,283,2022-09-01,2022-09-01,-6068.85,-6068.85,Paid,2026-05-07 21:28:09,2026-05-07 21:28:09,,move_out,2022-09-16,0.00,2
251,30,2022-08-01,2022-09-01,14985.03,14985.03,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-08-06,0.00,12
252,30,2022-09-01,2022-10-01,14659.70,14659.70,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-09-06,0.00,12
253,30,2022-10-01,2022-11-01,13681.99,13681.99,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-10-06,0.00,12
254,30,2022-10-01,2022-10-01,-10826.01,-10826.01,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,move_out,2022-10-16,0.00,12
255,209,2022-08-01,2022-09-01,11118.07,11118.07,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-08-06,0.00,40
256,209,2022-09-01,2022-10-01,11214.20,11214.20,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-09-06,0.00,40
257,209,2022-10-01,2022-11-01,11498.21,11498.21,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-10-06,0.00,40
258,209,2022-11-01,2022-12-01,11837.70,11837.70,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-11-06,0.00,40
259,209,2022-12-01,2023-01-01,12259.42,12259.42,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-12-06,0.00,40
260,209,2023-01-01,2023-02-01,10525.24,10525.24,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-01-06,0.00,40
261,209,2023-01-01,2023-01-01,-8146.76,-8146.76,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,move_out,2023-01-16,0.00,40
262,151,2022-09-01,2022-10-01,13349.87,13349.87,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-09-06,0.00,9
263,151,2022-10-01,2022-11-01,13254.33,13254.33,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-10-06,0.00,9
264,151,2022-11-01,2022-12-01,12599.02,12599.02,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-11-06,0.00,9
265,151,2022-11-01,2022-11-01,-9196.98,-9196.98,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,move_out,2022-11-16,0.00,9
266,295,2022-09-01,2022-10-01,15418.83,15418.83,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-09-06,0.00,7
267,295,2022-10-01,2022-11-01,15154.79,15154.79,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-10-06,0.00,7
268,295,2022-11-01,2022-12-01,14233.22,14233.22,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-11-06,0.00,7
269,295,2022-12-01,2023-01-01,14459.29,14459.29,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-12-06,0.00,7
270,295,2023-01-01,2023-02-01,15352.09,15352.09,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-01-06,0.00,7
271,295,2023-02-01,2023-03-01,14749.23,14749.23,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-02-06,0.00,7
272,295,2023-03-01,2023-04-01,14642.11,14642.11,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-03-06,0.00,7
273,295,2023-04-01,2023-05-01,14055.72,14055.72,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-04-06,0.00,7
274,295,2023-05-01,2023-06-01,14787.14,14787.14,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-05-06,0.00,7
275,295,2023-06-01,2023-07-01,14963.75,14963.75,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-06-06,0.00,7
276,295,2023-07-01,2023-08-01,15060.44,15060.44,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-07-06,0.00,7
277,295,2023-08-01,2023-09-01,14153.30,14153.30,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-08-06,0.00,7
278,295,2023-08-01,2023-08-01,-11472.70,-11472.70,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,move_out,2023-08-16,0.00,7
279,118,2022-10-01,2022-11-01,9397.00,9397.00,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-10-06,0.00,36
280,118,2022-11-01,2022-12-01,9277.92,9277.92,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-11-06,0.00,36
281,118,2022-12-01,2023-01-01,8522.33,8522.33,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-12-06,0.00,36
282,118,2023-01-01,2023-02-01,9136.31,9136.31,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-01-06,0.00,36
283,118,2023-02-01,2023-03-01,9540.06,9540.06,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-02-06,0.00,36
284,118,2023-03-01,2023-04-01,8140.68,8140.68,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-03-06,0.00,36
285,118,2023-03-01,2023-03-01,-6033.32,-6033.32,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,move_out,2023-03-16,0.00,36
286,184,2022-10-01,2022-11-01,9206.92,9206.92,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-10-06,0.00,24
287,184,2022-11-01,2022-12-01,9096.38,9096.38,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-11-06,0.00,24
288,184,2022-12-01,2023-01-01,9458.22,9458.22,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2022-12-06,0.00,24
289,184,2023-01-01,2023-02-01,8848.09,8848.09,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-01-06,0.00,24
290,184,2023-02-01,2023-03-01,9604.79,9604.79,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-02-06,0.00,24
291,184,2023-03-01,2023-04-01,7674.35,7674.35,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,monthly,2023-03-06,0.00,24
292,184,2023-03-01,2023-03-01,-5761.65,-5761.65,Paid,2026-05-07 21:28:10,2026-05-07 21:28:10,,move_out,2023-03-16,0.00,24
293,284,2022-10-01,2022-11-01,7627.36,7627.36,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-10-06,0.00,2
294,284,2022-11-01,2022-12-01,7691.59,7691.59,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-11-06,0.00,2
295,284,2022-12-01,2023-01-01,8166.46,8166.46,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-12-06,0.00,2
296,284,2023-01-01,2023-02-01,8120.51,8120.51,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-01-06,0.00,2
297,284,2023-02-01,2023-03-01,7855.15,7855.15,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-02-06,0.00,2
298,284,2023-03-01,2023-04-01,7462.58,7462.58,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-03-06,0.00,2
299,284,2023-03-01,2023-03-01,-6383.42,-6383.42,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,move_out,2023-03-16,0.00,2
300,130,2022-11-01,2022-12-01,7965.17,7965.17,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-11-06,0.00,19
301,130,2022-12-01,2023-01-01,8264.53,8264.53,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-12-06,0.00,19
302,130,2023-01-01,2023-02-01,6877.92,6877.92,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-01-06,0.00,19
303,130,2023-01-01,2023-01-01,-5012.08,-5012.08,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,move_out,2023-01-16,0.00,19
304,224,2022-10-01,2022-11-01,18624.00,18624.00,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,move_in,2022-10-01,0.00,22
305,224,2022-11-01,2022-12-01,11368.23,11368.23,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-11-06,0.00,22
306,224,2022-12-01,2023-01-01,11122.71,11122.71,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-12-06,0.00,22
307,224,2023-01-01,2023-02-01,10612.97,10612.97,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-01-06,0.00,22
308,224,2023-01-01,2023-01-01,-8511.03,-8511.03,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,move_out,2023-01-16,0.00,22
309,160,2022-11-01,2022-12-01,7691.59,7691.59,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-11-06,0.00,17
310,160,2022-12-01,2023-01-01,8166.46,8166.46,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-12-06,0.00,17
311,160,2023-01-01,2023-02-01,8120.51,8120.51,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-01-06,0.00,17
312,160,2023-02-01,2023-03-01,7855.15,7855.15,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-02-06,0.00,17
313,160,2023-03-01,2023-04-01,7462.58,7462.58,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-03-06,0.00,17
314,160,2023-04-01,2023-05-01,7702.83,7702.83,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-04-06,0.00,17
315,160,2023-05-01,2023-06-01,7947.80,7947.80,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-05-06,0.00,17
316,160,2023-06-01,2023-07-01,7740.77,7740.77,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-06-06,0.00,17
317,160,2023-07-01,2023-08-01,8324.98,8324.98,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-07-06,0.00,17
318,160,2023-08-01,2023-09-01,7646.59,7646.59,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-08-06,0.00,17
319,160,2023-09-01,2023-10-01,7705.47,7705.47,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-09-06,0.00,17
320,160,2023-10-01,2023-11-01,7406.64,7406.64,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-10-06,0.00,17
321,160,2023-10-01,2023-10-01,-6439.36,-6439.36,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,move_out,2023-10-16,0.00,17
322,31,2022-11-01,2022-12-01,14364.88,14364.88,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-11-06,0.00,12
323,31,2022-12-01,2023-01-01,13890.37,13890.37,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-12-06,0.00,12
324,31,2023-01-01,2023-02-01,14189.09,14189.09,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-01-06,0.00,12
325,31,2023-02-01,2023-03-01,14175.93,14175.93,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-02-06,0.00,12
326,31,2023-03-01,2023-04-01,14302.74,14302.74,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-03-06,0.00,12
327,31,2023-04-01,2023-05-01,14148.77,14148.77,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-04-06,0.00,12
328,31,2023-05-01,2023-06-01,14174.40,14174.40,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-05-06,0.00,12
329,31,2023-06-01,2023-07-01,14264.89,14264.89,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-06-06,0.00,12
330,31,2023-07-01,2023-08-01,14455.21,14455.21,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-07-06,0.00,12
331,31,2023-08-01,2023-09-01,13500.82,13500.82,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-08-06,0.00,12
332,31,2023-09-01,2023-10-01,13797.33,13797.33,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-09-06,0.00,12
333,31,2023-10-01,2023-11-01,12934.07,12934.07,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-10-06,0.00,12
334,31,2023-10-01,2023-10-01,-11073.93,-11073.93,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,move_out,2023-10-16,0.00,12
335,152,2022-12-01,2023-01-01,13061.14,13061.14,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2022-12-06,0.00,9
336,152,2023-01-01,2023-02-01,13154.50,13154.50,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-01-06,0.00,9
337,152,2023-02-01,2023-03-01,12286.14,12286.14,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-02-06,0.00,9
338,152,2023-03-01,2023-04-01,13615.98,13615.98,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-03-06,0.00,9
339,152,2023-04-01,2023-05-01,12973.04,12973.04,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-04-06,0.00,9
340,152,2023-05-01,2023-06-01,11988.43,11988.43,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-05-06,0.00,9
341,152,2023-05-01,2023-05-01,-9307.57,-9307.57,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,move_out,2023-05-16,0.00,9
342,61,2023-01-01,2023-02-01,13607.20,13607.20,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,monthly,2023-01-06,0.00,33
343,61,2023-01-01,2023-01-01,-11484.80,-11484.80,Paid,2026-05-07 21:28:11,2026-05-07 21:28:11,,move_out,2023-01-16,0.00,33
344,62,2023-02-01,2023-03-01,13650.78,13650.78,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-02-06,0.00,33
345,62,2023-03-01,2023-04-01,13310.46,13310.46,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-03-06,0.00,33
346,62,2023-04-01,2023-05-01,13328.29,13328.29,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-04-06,0.00,33
347,62,2023-05-01,2023-06-01,13012.66,13012.66,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-05-06,0.00,33
348,62,2023-06-01,2023-07-01,13216.57,13216.57,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-06-06,0.00,33
349,62,2023-07-01,2023-08-01,12788.45,12788.45,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-07-06,0.00,33
350,62,2023-08-01,2023-09-01,13307.40,13307.40,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-08-06,0.00,33
351,62,2023-09-01,2023-10-01,13672.94,13672.94,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-09-06,0.00,33
352,62,2023-10-01,2023-11-01,13281.67,13281.67,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-10-06,0.00,33
353,62,2023-11-01,2023-12-01,13302.54,13302.54,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-11-06,0.00,33
354,62,2023-12-01,2024-01-01,13225.59,13225.59,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-12-06,0.00,33
355,62,2024-01-01,2024-02-01,12872.73,12872.73,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2024-01-06,0.00,33
356,62,2024-01-01,2024-01-01,-11719.27,-11719.27,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,move_out,2024-01-16,0.00,33
357,131,2023-02-01,2023-03-01,7383.52,7383.52,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-02-06,0.00,19
358,131,2023-03-01,2023-04-01,7260.45,7260.45,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-03-06,0.00,19
359,131,2023-04-01,2023-05-01,7934.53,7934.53,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-04-06,0.00,19
360,131,2023-05-01,2023-06-01,7975.62,7975.62,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-05-06,0.00,19
361,131,2023-06-01,2023-07-01,7446.11,7446.11,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-06-06,0.00,19
362,131,2023-07-01,2023-08-01,6557.88,6557.88,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,monthly,2023-07-06,0.00,19
363,131,2023-07-01,2023-07-01,-4832.12,-4832.12,Paid,2026-05-07 21:28:12,2026-05-07 21:28:12,,move_out,2023-07-16,0.00,19
